#CODE;ENGLISH;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# èˆæŒ ª¸Û«·Ù ¨¸ªÈ¬È                                                             #
#------------------------------------------------------------------------------#

mod_main_decision_setup_orphanage_mod;MOD: The Orphanage ª·Ð¬·Ý ¨Èß ÿ¼Ðª·Ýÿ¼;;;;;;;;;;;;;x
mod_main_decision_setup_orphanage_mod_desc;The Orphanage MOD ùÇ ª·Ð¬·Ý ²³Ýè»ÉëÆÐ ª·Ð¬·Ý²³äˆ èˆæŒçÆÐ ÿ¼Ðª·Ýÿ¼²³Ù¢È¥³. (ÿ¼Ðª·Ýÿ¼²³¬È «³ÎëŒ¨¹Ì ªÈ¬³Éô¿¬È «³ÎêÆÙ¢È¥³!);;;;;;;;;;;;;x

EVTTITLE_SET_11;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_11; ;;;;;;;;;;;;;x
EVTOPTA_SET_11;¡ÈŽ·«È, äŒ ¡ÈÐëÆÐ ¡³¡¸ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x

EVTTITLE_SET_12;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_12; ;;;;;;;;;;;;;x
EVTOPTA_SET_12;«È¬¸ ëÁÌ¨¹ÝùÇ èÁÌëÆÐ «¹Ð¡¸ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x

EVTTITLE_SET_13;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_13; ;;;;;;;;;;;;;x
EVTOPTA_SET_13;«È¬¸ ªÈ¬³É²³Ù¢È¥³.;;;;;;;;;;;;;x

EVTTITLE_SET_101;The Orphanage èˆæŒ ªÈÐ²´Ý ª·Ð¬·Ý;;;;;;;;;;;;;x
