
#------------------------------------------------------------------------------#
# ¡·ÌèÁÐ                                                                         #
#------------------------------------------------------------------------------#

fp_orphanage_4_desc;¥³ÝªÈÌùÇ äˆ«³ùÂÌëÆÌ «È¬¸ «³èŠ¢³ ‘³¦³²³¬È è»Û²³åÆÌ ®¸¡º¬·É«ÈÌ «µÝëÅÉä»Ý¡³Ì«È ô¿«·ÜêÆÙ¢È¥³. ¥³ÝªÈÌùÇ «ÈÌæˆ¬·É«ÈÌ ¬·Ý®´É«¸ ì»Ýä‰ ¬Èæˆ¬³æÆÐæˆ ¥³ÝªÈÌëÆÐ äÆÉ®³Ì²³Ù¢È¥³. ¡·Ìª·ÐùÇ ‡‰ò¼(åŠ¬·É í»Ý²³Ù):\n\n§Y*§! ¨¹Ýª·Ý §G+0.3§!/ùÂÐ\n§Y*§! ªÈÌ«³ÝªÈØ §G+0.45§!/ùÂÐ\n§Y*§! ¡³áëÆÌ ì»Ýä‰ ª³¬¸æÆÐùÇ ëŠ‡ˆæˆ §G+25§!\n§Y*§! äÁÉ¡³ ©³Ì¦³Ìæˆ §G-2%§!\n\näˆ«³ùÂÌ(¦¸©¸Ð4)«¸ª· ²´äÆØô¿åÆÌ ïÆÉêŠ²³Ì ‡‰ò¼:\n\n§Y*§! äˆ«³ùÂÌ ªÈª·ÐùÇ ¡´ª·ÌëŒçˆ, äˆ«³ùÂÌ ¢´«¸ª· äˆ«³¡³ ª³¨³Ý²³åÆÌ «È©¸ÌïŒåÆÌ ¥· «Èª³Ý ©³Ðª´Ý²³¬È «³ÎêÆÙ¢È¥³.\n§Y*§! äˆ«³çÆÐ ðÆÐ¦¸«È«·ùÇ ¡³èÁÌëŒçˆ «ÈÙ«µÝ²³åÆÌ ¡ÈåÆÝëÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸ ìˆ¡·Ì«È ô¿Ù¢È¥³.\n§Y*§! ¡³èÁÌùÂÌ ìÁÝ 1¨¹ÝëÆÐ ±³¡¹Ì éˆìˆ¬³çˆ äˆ«³ùÂÌ«¸ ±³¡¹Ì²³Ð êŠ «ÈÜ¡¸ ô¿Ù¢È¥³.\n§Y*§! äˆ«³«¸¡¸ ïÆÉ©¹Ð²³Ì ä‰ëÅÉëÆÐ ªÈ¯È¥³ «È©¸ÌïŒçÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸ ìˆ¡·Ì«È ô¿Ù¢È¥³.\n§Y*§! äˆ«³ùÂÌ éˆèˆ«¸¡¸ ¬³èÁÌÿ¿ ïŠð‰òÂÌëÆÐ éŠ«¹²³Ð êŠ «ÈÜ¡¸ ô¿Ù¢È¥³.;;;;;;;;;;;;;x

ca_orphanage_1;äˆ«³ùÂÌ;;;;;;;;;;;;;x
ca_orphanage_2;äˆ«³ùÂÌ;;;;;;;;;;;;;x
ca_orphanage_3;äˆ«³ùÂÌ;;;;;;;;;;;;;x
ca_orphanage_4;äˆ«³ùÂÌ;;;;;;;;;;;;;x

ca_orphanage_1_desc;êŠæˆùÇ ²³Ì™»É«¸ «ÈØªÈçˆ äˆ«³æÆÐëÆÐ êŠëÀÝ²³Ð êŠ «ÈÜåÆÌ ¬³ÉëÆÌ ¡·ÌèÁÐ«È ª¸ùÂ¬¹ÜêÆÙ¢È¥³. äŒæ»Ý«³Ì äÁÝ¬·Ý«¸ «ÈØªÈçˆ ¨·èÁÐ¦· ù¼Ü¥·Ì äˆ«³(æÆÐ)ëÆÌ «È ä»Û«¸ª· ¡ÈÐ¦·¬ÈÐ ¡·Û«ÈÙ¢È¥³. ¡·Ìª·ÐùÇ ‡‰ò¼:\n\n§Y*§! ¨¹Ýª·Ý §G+0.1§!/ùÂÐ\n§Y*§! ªÈÌ«³ÝªÈØ §G+0.1§!/ùÂÐ\n§Y*§! ¡³áëÆÌ ì»Ýä‰ ª³¬¸æÆÐùÇ ëŠ‡ˆæˆ §G+5§!\n§Y*§! äÁÉ¡³ ©³Ì¦³Ìæˆ §G-1%§!\n\näˆ«³ùÂÌ(¦¸©¸Ð1)«¸ª· ²´äÆØô¿åÆÌ ïÆÉêŠ²³Ì ‡‰ò¼:\n\n§Y*§! äˆ«³ùÂÌëÆÐ ò¼Ì¦È²³äˆ äˆ«³æÆÐëÆÐ æ»Ðé»Ð §Yäˆ«³ùÂÌ éˆèˆ(¨³«È¢· °³«ÈïÆÐ)§!çÆÐ «ÈØ¨¹Ý²³Ð êŠ «ÈÜêÆÙ¢È¥³.\n§Y*§! ðÆÐ¦¸«È«·¡³ ª³Ì®´É ìÁÝ äˆ«³çÆÐ ©³Ð¡¹Ì²³åÆÌ «È©¸ÌïŒ¡³ ©³Ðª´Ý²³Ð êŠ «ÈÜêÆÙ¢È¥³.\n§Y*§! äˆ«³ùÂÌ éˆèˆçÆÐ «ÈØ¨¹Ý²³Ì ¡¹ÝëŠ, äˆ«³ùÇ ò¼Ì¦È ©³Ý®ÈØëÆÐ ª·Ð¬·Ý²³Ð êŠ «ÈÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
ca_orphanage_2_desc;äˆ«³ùÂÌ«¸ ¥´²³Ì «µÉ¡³ÌùÇ ïŠ¬³¡³ «ÈçŠ«·¬¹, äˆ«³æÆÐ«È ›Ä«·å»Ð êŠ «ÈÜåÆÌ ¨¹ß ¡³¬È ªÈª·ÐæÆÐ«È æÆÐ«·ª·ÜêÆÙ¢È¥³. ²³¬È¨³Ì «¹¬·Ì²È ¬·Ì®¸¬·É«ÈÌ ª³Ýÿ¼ÝëÆÌ «¹Ð«³É²³Ù¢È¥³. ¡·Ìª·ÐùÇ ‡‰ò¼(åŠ¬·É í»Ý²³Ù):\n\n§Y*§! ¨¹Ýª·Ý §G+0.15§!/ùÂÐ\n§Y*§! ªÈÌ«³ÝªÈØ §G+0.2§!/ùÂÐ\n§Y*§! ¡³áëÆÌ ì»Ýä‰ ª³¬¸æÆÐùÇ ëŠ‡ˆæˆ §G+10§!\n§Y*§! äÁÉ¡³ ©³Ì¦³Ìæˆ §G-1%§!\n\näˆ«³ùÂÌ(¦¸©¸Ð2)«¸ª· ²´äÆØô¿åÆÌ ïÆÉêŠ²³Ì ‡‰ò¼:\n\n§Y*§! ¡³ªÈÌæÆÐ«È äˆ«³çÆÐ ©³Ð¡¹Ì²´ª· äˆ«³ùÂÌ«¸ ¥¸¦¹ëˆåÆÌ «È©¸ÌïŒ¡³ ©³Ðª´Ý²³Ð êŠ «ÈÜêÆÙ¢È¥³. (©ÈÌæˆåÆÌ ò¼Ì¦È ©³Ý®ÈØ«¸ª· ª·Ð¬·Ý ¡³åÆÝ²³Ù¢È¥³.)\n§Y*§! ª´çˆëÁÌ ò¼Ì¦È ©³Ý®ÈØëÆÐ ª·Ð¬·Ý²³Ð êŠ «ÈÜêÆÙ¢È¥³. «ÈçÆÐ ï»Ý²´ ¡³ªÈÌæÆÐ«È äˆ«³çÆÐ ©³Ð¡¹Ì²³åÆÌ ©ÈÌæˆçÆÐ ìˆ¬·Ý ¡³åÆÝ²³Ù¢È¥³.\n§Y*§! äˆ«³ùÂÌ«¸ ©³ÝèÁÌ²³«¹ äˆ«³æÆÐò¼ ²³ØŽ¸ ªÈ¡³ÌëÆÐ éˆ¢´åÆÌ ¡ÈåÆÝëÆÐ ª³ëÀÝ²³Ð êŠ «ÈÜêÆÙ¢È¥³.\n§Y*§! äˆ«³ùÂÌ ªÈª·ÐùÇ ¡´ª·ÌëŒçˆ, äˆ«³ùÂÌ ¢´«¸ª· äˆ«³¡³ ª³¨³Ý²³åÆÌ «È©¸ÌïŒùÇ ©³Ðª´Ý ÿ¼ÉçÅÐ«È ìÁÐ«·æÆÙ¢È¥³.\n§Y*§! äˆ«³ùÂÌ éˆèˆùÇ ì»ÝäÁÌ «È©¸ÌïŒçÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸¡³ ô¿Ù¢È¥³.;;;;;;;;;;;;;x
ca_orphanage_3_desc;²·çÆØ²´Ü¥·Ì äˆ«³ùÂÌ ¡·ÌèÁÐ«È ª´çˆ ¬È«·¬¹ÜêÆÙ¢È¥³. ä»Ý¡³Ìæˆ ¢·Ó«·¬¹Üäˆ, ì»Ø ¥· ®¸¡º¬·ÉëŒçˆ äˆ«³æÆÐëÆÐ ¯ÈùÂ¢´Ð êŠ «ÈÜåÆÌ ªÈª·Ðçˆ °³Ð©³•ÁØ²³äˆ «ÈÜêÆÙ¢È¥³. ¡·Ìª·ÐùÇ ‡‰ò¼(åŠ¬·É í»Ý²³Ù):\n\n§Y*§! ¨¹Ýª·Ý §G+0.2§!/ùÂÐ\n§Y*§! ªÈÌ«³ÝªÈØ §G+0.3§!/ùÂÐ\n§Y*§! ¡³áëÆÌ ì»Ýä‰ ª³¬¸æÆÐùÇ ëŠ‡ˆæˆ §G+15§!\n§Y*§! äÁÉ¡³ ©³Ì¦³Ìæˆ §G-2%§!\n\näˆ«³ùÂÌ(¦¸©¸Ð3)«¸ª· ²´äÆØô¿åÆÌ ïÆÉêŠ²³Ì ‡‰ò¼:\n\n§Y*§! äˆ«³ùÂÌ ªÈª·ÐùÇ ¡´ª·ÌëŒçˆ, äˆ«³ùÂÌ ¢´«¸ª· äˆ«³¡³ ª³¨³Ý²³åÆÌ «È©¸ÌïŒùÇ ©³Ðª´Ý ÿ¼ÉçÅÐ«È ìÁÐ«·æÆÙ¢È¥³.\n§Y*§! äˆ«³ùÂÌùÇ ïÆÉ¬·Ý²³Ì äˆ«³çÆÐ ¡³çŒ®ÈÐ êŠ «ÈÜêÆÙ¢È¥³. «È ¡¹ÝëŠ ðÆÐ¦¸«È«·ùÇ ¦´Ì¥·Ø²³Ì ïŒ¦¸«ÈÛ ²³¢³çÆÐ ÿ¼ÉçÅÐ¬·ÉëŒçˆ ©´ëŠ¡¸ ô¿Ù¢È¥³.\n§Y*§! äˆ«³çÆÐ °³ äÁÌìŠùÇ ¡³ªÈÌëŒçˆ éˆ¢´åÆÌ «È©¸ÌïŒçÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸ ìˆ¡·Ì«È ô¿Ù¢È¥³.;;;;;;;;;;;;;x
ca_orphanage_4_desc;¥³ÝªÈÌùÇ äˆ«³ùÂÌëÆÌ «È¬¸ «³èŠ¢³ ‘³¦³²³¬È è»Û²³åÆÌ ®¸¡º¬·É«ÈÌ «µÝëÅÉä»Ý¡³Ì«È ô¿«·ÜêÆÙ¢È¥³. ¥³ÝªÈÌùÇ «ÈÌæˆ¬·É«ÈÌ ¬·Ý®´É«¸ ì»Ýä‰ ¬Èæˆ¬³æÆÐæˆ ¥³ÝªÈÌëÆÐ äÆÉ®³Ì²³Ù¢È¥³. ¡·Ìª·ÐùÇ ‡‰ò¼(åŠ¬·É í»Ý²³Ù):\n\n§Y*§! ¨¹Ýª·Ý §G+0.3§!/ùÂÐ\n§Y*§! ªÈÌ«³ÝªÈØ §G+0.45§!/ùÂÐ\n§Y*§! ¡³áëÆÌ ì»Ýä‰ ª³¬¸æÆÐùÇ ëŠ‡ˆæˆ §G+25§!\n§Y*§! äÁÉ¡³ ©³Ì¦³Ìæˆ §G-2%§!\n\näˆ«³ùÂÌ(¦¸©¸Ð4)«¸ª· ²´äÆØô¿åÆÌ ïÆÉêŠ²³Ì ‡‰ò¼:\n\n§Y*§! äˆ«³ùÂÌ ªÈª·ÐùÇ ¡´ª·ÌëŒçˆ, äˆ«³ùÂÌ ¢´«¸ª· äˆ«³¡³ ª³¨³Ý²³åÆÌ «È©¸ÌïŒåÆÌ ¥· «Èª³Ý ©³Ðª´Ý²³¬È «³ÎêÆÙ¢È¥³.\n§Y*§! äˆ«³çÆÐ ðÆÐ¦¸«È«·ùÇ ¡³èÁÌëŒçˆ «ÈÙ«µÝ²³åÆÌ ¡ÈåÆÝëÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸ ìˆ¡·Ì«È ô¿Ù¢È¥³.\n§Y*§! ¡³èÁÌùÂÌ ìÁÝ 1¨¹ÝëÆÐ ±³¡¹Ì éˆìˆ¬³çˆ äˆ«³ùÂÌ«¸ ±³¡¹Ì²³Ð êŠ «ÈÜ¡¸ ô¿Ù¢È¥³.\n§Y*§! äˆ«³«¸¡¸ ïÆÉ©¹Ð²³Ì ä‰ëÅÉëÆÐ ªÈ¯È¥³ «È©¸ÌïŒçÆÐ ²´äÆØ²³åÆÌ ¬·Ì¬¸ ìˆ¡·Ì«È ô¿Ù¢È¥³.\n§Y*§! äˆ«³ùÂÌ éˆèˆ«¸¡¸ ¬³èÁÌÿ¿ ïŠð‰òÂÌëÆÐ éŠ«¹²³Ð êŠ «ÈÜ¡¸ ô¿Ù¢È¥³.;;;;;;;;;;;;;x

has_building_orphanage_1;äˆ«³ùÂÌ(Lv1)ëÆÐ ¡·Ìª·Ð²³«¹ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_2;äˆ«³ùÂÌ(Lv2)ëÆÐ ¡·Ìª·Ð²³«¹ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_3;äˆ«³ùÂÌ(Lv3)ëÆÐ ¡·Ìª·Ð²³«¹ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_4;äˆ«³ùÂÌ(Lv4)ëÆÐ ¡·Ìª·Ð²³«¹ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x

has_building_orphanage_1_desc;äˆ«³ùÂÌ(Lv1)«È ¡·Ìª·Ðô¿«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_2_desc;äˆ«³ùÂÌ(Lv2)«È ¡·Ìª·Ðô¿«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_3_desc;äˆ«³ùÂÌ(Lv3)«È ¡·Ìª·Ðô¿«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x
has_building_orphanage_4_desc;äˆ«³ùÂÌ(Lv4)«È ¡·Ìª·Ðô¿«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# ¯·êŒ°·Ø ïÁÐ°ÈÙ                                                                  #
#------------------------------------------------------------------------------#

CUSTOM_TOOLTIP_INCREASE_PATROL_COUNT;ë‹¡Èô¿åÆÌ äˆ«³æÆÐëÆÐ ®³Þ¡È ùÄ²³Ì êÁÌ®³Ð ÿ¿ÛêŠçÆÐ ìÆÝ¡³ªÈ¯ÈÙ¢È¥³. ¥· ¨³ÎëÆÌ «³¡ÈæÆÐùÇ ª´Ý¨¹ÝëÆÐ äŠ²³Ð êŠ «ÈÜ¬È¨³Ì, äŒ¨³ÌîÆØ ëÁÌ«¹Ý©Èæˆ ¨³Î«È æÆÐ¡¸ ô¿Ù¢È¥³.\n;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_DECREASE_PATROL_COUNT;ë‹¡Èô¿åÆÌ äˆ«³æÆÐëÆÐ ®³Þ¡È ùÄ²³Ì êÁÌ®³Ð ÿ¿ÛêŠçÆÐ ¡³ØêˆªÈ¯ÈÙ¢È¥³. ëÁÌ«¹Ý©ÈçÆÐ ¬·Ð«µÉ²³Ð êŠ «ÈÜêÆÙ¢È¥³. èÁÐç»Ì äŒçˆ «ÈÌ²´ äŠ²´¬È¬È è»Û²³åÆÌ ª´Ý¨¹Ýæˆ ª´Ý¡È¡¸Ü¬Èë‰.\n;;;;;;;;;;;;;x

CUSTOM_TOOLTIP_SET_ORPHANAGE_POLICY_LOCATION_INNER;êÁÌ®³ÐùÇ ©·ØùÄçÆÐ ¢´éŠçˆ ì»Ù²ÈÙ¢È¥³. «Èë‹åÆÌ «³Ð êŠ «·Ú¬È¨³Ì ¥´®¸çˆ «¹¬³«³«È¡³ ©³Ð¡¹Ìô¿åÆÌ ©ÈëÅÐ«È å»â«³¬ÈÙ¢È¥³.\n;;;;;;;;;;;;;x
