#CODE;ENGLISH;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# èˆæŒ ¯´¦ÈÉ°·/êŠæˆ «·æŒ©´Ì°È¬È ª·Ð¬·Ý ¨¸ªÈ¬È                                      #
#------------------------------------------------------------------------------#

mod_init_character_adventage_01;¯´¦ÈÉ°· ²º°´É: éŠë‹²³Ì äÁÌìŠ;;;;;;;;;;;;;x
mod_init_character_adventage_02;¯´¦ÈÉ°· ²º°´É: ¡³Ý¦¹É²³Ì äÁÌìŠ;;;;;;;;;;;;;x
mod_init_character_adventage_03;¯´¦ÈÉ°· ²º°´É: ²¹Ì¨¹Ý²³Ì äÁÌìŠ;;;;;;;;;;;;;x
opinion_mod_set_character_adventage;¡³Ý¦¹É²³Ì äÁÌìŠ éˆ¬·Ý;;;;;;;;;;;;;x

EVTTITLE_SET_202;¯´¦ÈÉ°· ²º°´É ª·Ì°´É²³¡È;;;;;;;;;;;;;x
EVTDESC_SET_202;¡¸«ÈØëÆÐ ªÈ¬³É²³åÆÌ †ˆ¥´ ¯´¦ÈÉ°·«¸ ²³Ì¬·Ý²³«¹, ¥³ëÆØ ìÁÝ ²³¢³ùÇ ²º°´ÉëÆÐ ¡³¬Èäˆ ªÈ¬³É²³¡¸ ô¿Ù¢È¥³. ¥³ëÆØ ìÁÝ ²³¢³çÆÐ ä»Ð¦³ ìŠªÈÙªÈëˆ. èÁÐç»Ì «È¡·Û«È ä»Ý¬·Ý²³¬È «³Î¥³äˆ ª´Ý¡³É²³Ì¥³¨¹Ì, ²º°´ÉëÆÐ ðˆ¡È²³Ð êŠæˆ «ÈÜêÆÙ¢È¥³.:;;;;;;;;;;;;;x
EVTOPTA_SET_202;äÆØÿ¼ 1¨³Ì ä»ÐæŒù¼ ²³ØŽ¸, ¨´¥³Ð 5ä»ÐæŒùÇ †Š¡³ êˆæÆÉëÆÐ «·ÏêÆÙ¢È¥³.;;;;;;;;;;;;;x
EVTOPTB_SET_202;©³Ì¦³Ì ùÄ²·Ø -30%, ¡Èé»Ì ëÆØèˆ¦¹É +30%, ëÆØèˆ ©³Ð¡³É ¡Èÿ¿ +30%, ëŠ‡ˆæˆ +85;;;;;;;;;;;;;x
EVTOPTC_SET_202;ª¸äÆØ êŠ«ÈÙ +75%, ¡·Ìª·Ð ©ÈëÀÝ -50%, ¡·Ìª·Ð êˆë‰ ¡È¡³Ì -50%, ¬ÈÉ²³Ð¦¹Ý êŠ +15;;;;;;;;;;;;;x
EVTOPTD_SET_202;¯´¦ÈÉ°· ²º°´ÉëÆÐ ùÂÌ²³¬È «³ÎêÆÙ¢È¥³.;;;;;;;;;;;;;x

mod_init_capital_adventage_01;êŠæˆ ²º°´É: «³Ì¬·Ì²³Ì êŠæˆ;;;;;;;;;;;;;x
mod_init_capital_adventage_02;êŠæˆ ²º°´É: ïÆÌïÆÌ²³Ì êŠæˆ;;;;;;;;;;;;;x
mod_init_capital_adventage_03;êŠæˆ ²º°´É: ©·Ì«¹Ý²³Ì êŠæˆ;;;;;;;;;;;;;x

EVTTITLE_SET_203;êŠæˆ ²º°´É ª·Ì°´É²³¡È;;;;;;;;;;;;;x
EVTDESC_SET_203;¡¸«ÈØëÆÐ ªÈ¬³É²³åÆÌ êŠæˆ«¸ ²³Ì¬·Ý²³«¹, 100¢¹Ì ¡³Ì ¥³ëÆØ ìÁÝ ²³¢³ùÇ ²º°´ÉëÆÐ ¡³¬Èäˆ ªÈ¬³É²³¡¸ ô¿Ù¢È¥³. ¥³ëÆØ ìÁÝ ²³¢³çÆÐ ä»Ð¦³ ìŠªÈÙªÈëˆ. èÁÐç»Ì «È¡·Û«È ä»Ý¬·Ý²³¬È «³Î¥³äˆ ª´Ý¡³É²³Ì¥³¨¹Ì, ²º°´ÉëÆÐ ðˆ¡È²³Ð êŠæˆ «ÈÜêÆÙ¢È¥³.:;;;;;;;;;;;;;x
EVTOPTA_SET_203;«³Øª³Ð ª·Ýä»Ý ÿ¼ÉçÅÐ +20%, ®¸ðˆ ÿ¼ÉçÅÐ +20%, ©³Ì¦³Ì ùÄ²·Øæˆ -20%;;;;;;;;;;;;;x
EVTOPTB_SET_203;êŠ©È¥´ ä‹èˆ +40%, ©³Ý«· ¦¸©¸Ð +5, éˆäÆÙ ¬¸²³Ì +5;;;;;;;;;;;;;x
EVTOPTC_SET_203;èˆæÆÌ ¡ÈêÁÐ ¬·Ì±³ ê»Éæˆ +30%, ¬ÈÐ©¹Ý ¬·²³Ý +30%, ¥³çÆÌ ì»Ýä‰/èÁÌÿ¼ ±¸¢·Ð°È -50%;;;;;;;;;;;;;x
EVTOPTD_SET_203;êŠæˆ ²º°´ÉëÆÐ ùÂÌ²³¬È «³ÎêÆÙ¢È¥³.;;;;;;;;;;;;;x

EVTTITLE_SET_204;èˆæŒ ª·Ð¬·Ý ù¼Ìç‰;;;;;;;;;;;;;x
EVTDESC_SET_204;¡¸«ÈØëÆÐ ªÈ¬³É²³Ð ìÁÌ©È¡³ •Æá¢³ÜêÆÙ¢È¥³. ìÆÐ¡·ëÁÌ ªÈ¡³Ì ô¿ªÈÙªÈëˆ!;;;;;;;;;;;;;x
EVTOPTA_SET_204;ÿ¼Ðª·Ýÿ¼ ¨Èß ª·Ð¬·Ý ì»Ýç‰;;;;;;;;;;;;;x

mod_setup_capital_province;êŠæˆ ðŒçˆ©ÈÌêŒ«ÈÙ¢È¥³;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# ä»Ýï»ÝëŒçˆ ˜Œ«ÈåÆÌ ²ÈæÆÌ «È©¸ÌïŒ ¨¸ªÈ¬È                                           #
#------------------------------------------------------------------------------#

EVTDESC_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTA_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTB_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTC_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTD_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTE_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTF_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTG_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x

EVT_TESTCODE_01;TESTCODE : 01;;;;;;;;;;;;;x
EVT_TESTCODE_02;TESTCODE : 02;;;;;;;;;;;;;x
EVT_TESTCODE_03;TESTCODE : 03;;;;;;;;;;;;;x
EVT_TESTCODE_04;TESTCODE : 04;;;;;;;;;;;;;x
EVT_TESTCODE_05;TESTCODE : 05;;;;;;;;;;;;;x
EVT_TESTCODE_06;TESTCODE : 06;;;;;;;;;;;;;x
EVT_TESTCODE_07;TESTCODE : 07;;;;;;;;;;;;;x
EVT_TESTCODE_08;TESTCODE : 08;;;;;;;;;;;;;x
EVT_TESTCODE_09;TESTCODE : 09;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# ä»Ýï»ÝëŒçˆ ˜Œ«ÈåÆÌ ëˆ±È¢È«·Ì èˆ¥È±³«È«·                                          #
#------------------------------------------------------------------------------#

opinion_mod_char_faithful_advice;íÁÝª·ÝêŒ¦·ëÁÌ ìˆ«·Ì;;;;;;;;;;;;;x
opinion_mod_char_reason_imprisoning;ïŠë»ÉùÇ ¨¹ÝéÁÌ;;;;;;;;;;;;;x
opinion_mod_char_reason_revoking_imprisoning;¬³ÉùÄ ÿ¿êŠ ¨Èß ïŠë»ÉùÇ ¨¹ÝéÁÌ;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# ä»Ýï»ÝëŒçˆ ˜Œ«ÈåÆÌ ïŒ¦¸«ÈÛ                                                       #
#------------------------------------------------------------------------------#

on_a_journey;«¹²´Ý ìÁÝ;;;;;;;;;;;;;x
on_a_journey_desc;«È ¯´¦ÈÉ°·åÆÌ ²¹Ì¬´ «¹²´Ý ìÁÝ«ÈÙ¢È¥³.;;;;;;;;;;;;;x

pending_events;«È©¸ÌïŒ ¬ÈÌ²´Ý ìÁÝ;;;;;;;;;;;;;x
pending_events_desc;«È ¯´¦ÈÉ°·åÆÌ ²¹Ì¬´ «È©¸ÌïŒ«¸ ò¼Ì¡ºô¿«· «ÈÜêÆÙ¢È¥³. («Èçˆ «ÈÌ²´ «È «È©¸ÌïŒ¡³ ¬ÈÌ²´ÝìÁÝ«ÈÌ æ»Ý«³ÌëÆÌ ¬³«¹Ìª³²³¬È «³ÎêÆÙ¢È¥³.);;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# ©·ÙçÅÐ ìˆ¡·Ì                                                                    #
#------------------------------------------------------------------------------#

CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_GAVELKIND;¬³ÉùÄ¡³ «È ª³Ýê»É¬¸ùÇ ªÈÐ²´ÝëÆÐ ²·ëÀÝ²´«µ ²³Ù¢È¥³.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_ELECTIVE_GAVELKIND;¬³ÉùÄ¡³ «È ª³Ýê»É¬¸ùÇ ªÈÐ²´ÝëÆÐ ²·ëÀÝ²´«µ ²³Ù¢È¥³.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_SENIORITY;¬³ÉùÄ¡³ «È ª³Ýê»É¬¸ùÇ ªÈÐ²´ÝëÆÐ ²·ëÀÝ²´«µ ²³Ù¢È¥³.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_PRIMOGENITURE;¬³ÉùÄ¡³ «È ª³Ýê»É¬¸ùÇ ªÈÐ²´ÝëÆÐ ²·ëÀÝ²´«µ ²³Ù¢È¥³.;;;;;;;;;;;;;x
