
#------------------------------------------------------------------------------#
# 이벤트 모디파이어 / 오피니언 모디파이어                                      #
#------------------------------------------------------------------------------#

mod_event_interval_notification_flag_modifier_go_on_a_walk;영지를 산책하다.;;;;;;;;;;;;;x
mod_event_interval_notification_flag_modifier_spouse_rescued_by_lord;주군이 배우자를 구함;;;;;;;;;;;;;x

opinion_mod_char_meet_npc_good;산책 중 만남;;;;;;;;;;;;;x
opinion_mod_char_meet_npc_bad;산책 중 만남;;;;;;;;;;;;;x

opinion_mod_char_save_my_wife;내 부인의 생명을 구함;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 커스텀 툴팁                                                                  #
#------------------------------------------------------------------------------#

CUSTOM_TOOLTIP_GO_ON_A_WALK;영지를 산책하다 보면 이런저런 사람들을 만나게 될 수 있습니다. 그들로부터 무언가를 얻을 수도 있고, 아무 것도 얻지 못할 수도 있습니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_GO_ON_A_WALK_COOLING_TIME;지난 산책 이후 일정 시간이 지나야만 합니다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 디시전                                                                  #
#------------------------------------------------------------------------------#

mod_main_decision_go_on_a_walk;MOD: 영지 산책하기;;;;;;;;;;;;;x
mod_main_decision_go_on_a_walk_desc;[From.GetTitledFirstName]은(는) 영지에 산책을 나갑니다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 이벤트: 아무도 만나지 못함                                              #
#------------------------------------------------------------------------------#

EVTDESC_WLK_1203;숲 속은 한적했다. [Root.GetTitledFirstName]은(는) 아무도 만나지 못했다...;;;;;;;;;;;;;x
EVTOPTA_WLK_1203;그럭저럭 기분전환은 됐군!;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 이벤트: 일반 가신 / 스탯 증가                                           #
#------------------------------------------------------------------------------#

EVTDESC_WLK_1211;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) 가신 [From.GetTitledFirstName]을(를) 만났다. [From.GetSheHeCap]는 급히 [Root.GetTitledFirstName]에게 달려와서 인사했다...;;;;;;;;;;;;;x
EVTOPTA_WLK_1211;[From.GetSheHe]와 외교술의 향상에 대하여 대화;;;;;;;;;;;;;x
EVTOPTB_WLK_1211;[From.GetSheHe]와 관리술의 향상에 대하여 대화;;;;;;;;;;;;;x
EVTOPTC_WLK_1211;[From.GetSheHe]와 음모력의 향상에 대하여 대화;;;;;;;;;;;;;x
EVTOPTD_WLK_1211;[From.GetSheHe]와 학력의 향상에 대하여 대화;;;;;;;;;;;;;x
EVTOPTE_WLK_1211;[From.GetSheHe]와 무력의 향상에 대하여 대화;;;;;;;;;;;;;x
EVTOPTF_WLK_1211;[From.GetSheHe]와 일상적인 대화를 나눈다.;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 이벤트: 공용 / 우호도 증가                                              #
#------------------------------------------------------------------------------#

EVTDESC_WLK_1212_1;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) 가신 [From.GetTitledFirstName]을(를) 만났다. 그들은 잠시 동안 이런 저런 이야기를 나누었고, [Root.GetTitledFirstName]의 적당한 칭찬에 [From.GetSheHe]는 기분이 좋아진 것 같다..;;;;;;;;;;;;;x
EVTDESC_WLK_1212_2;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) [From.Liege.GetTitledName]의 가신 [From.GetTitledFirstName]을(를) 만났다. 그들은 잠시 동안 이런 저런 이야기를 나누었고, [Root.GetTitledFirstName]의 적당한 칭찬과 맞장구에 [From.GetSheHe]는 기분이 좋아진 것 같다..;;;;;;;;;;;;;x
EVTOPTA_WLK_1212;[From.GetTitledFirstName]와(과) 좀 더 친해질 수 있겠군!;;;;;;;;;;;;;x
EVTOPTB_WLK_1212;[From.Liege.GetTitledName]와(과) 가까워질 기회다!;;;;;;;;;;;;;x
EVTOPTC_WLK_1212;[From.Liege.GetTitledName]와(과) [From.GetSheHe]를 이간질할 기회다!;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 이벤트: 공용 / 우호도 감소                                              #
#------------------------------------------------------------------------------#

EVTDESC_WLK_1213_1;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) 가신 [From.GetTitledFirstName]을(를) 만났다. 가벼운 인사로 화기애애하게 시작했던 대화 분위기는, [Root.GetTitledFirstName]의 실없는 농담 때문에 이내 차디차게 식어버렸다. [From.GetSheHe]는 기분이 많이 상한 듯 하다.;;;;;;;;;;;;;x
EVTDESC_WLK_1213_2;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) [From.Liege.GetTitledName]의 가신 [From.GetTitledFirstName]을(를) 만났다. 가벼운 인사로 화기애애하게 시작했던 대화 분위기는, [Root.GetTitledFirstName]의 실없는 농담 때문에 이내 차디차게 식어버렸다. [From.GetSheHe]는 기분이 많이 상한 듯 하다.;;;;;;;;;;;;;x
EVTOPTA_WLK_1213;이런 젠장!;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 산책 이벤트: 공용 / 명예 증가 또는 감소                                      #
#------------------------------------------------------------------------------#

EVTDESC_WLK_1214_1;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) 가신 [From.GetTitledFirstName]을(를) 만났다. [From.GetSheHe]는 [Root.GetTitledFirstName]에게 [Root.GetSheHe]의 명성에 걸맞는 가르침을 얻고 싶어 한다...;;;;;;;;;;;;;x
EVTDESC_WLK_1214_2;숲 속을 걷던 중, [Root.GetTitledFirstName]은(는) [From.Liege.GetTitledName]의 가신 [From.GetTitledFirstName]을(를) 만났다. [From.GetSheHe]는 [Root.GetTitledFirstName]에게 [Root.GetSheHe]의 명성에 걸맞는 가르침을 얻고 싶어 한다...;;;;;;;;;;;;;x
EVTOPTA_WLK_1214;[From.GetSheHe]에게 통치의 기술에 관해 강론한다.;;;;;;;;;;;;;x
EVTOPTB_WLK_1214;[From.GetSheHe]에게 무기 다루는 법에 관해 강론한다.;;;;;;;;;;;;;x
EVTOPTC_WLK_1214;[From.GetSheHe]에게 세금 징수에 관해 강론한다.;;;;;;;;;;;;;x
EVTOPTD_WLK_1214;[From.GetSheHe]에게 궁중 음모에 관해 강론한다.;;;;;;;;;;;;;x

EVTDESC_WLK_1215_GOOD;[Root.GetTitledFirstName]의 통치의 기술에 관한 강론은 [FromFrom.GetTitledFirstName]을(를) 크게 움직였다! [FromFrom.GetSheHe]는 큰 깨달음을 얻은 듯 연신 고개를 끄덕였다. 아마도, 한동안은 [Root.GetTitledFirstName]의 지혜를 찬양하고 다닐 듯 하다..;;;;;;;;;;;;;x
EVTDESC_WLK_1215_BAD;[Root.GetTitledFirstName]은(는) 통치의 기술에 관해 [FromFrom.GetTitledFirstName]에게 이야기를 시작했지만, 그 이야기는 매우 진부했고, 또 일부는 시대에 뒤떨어진 내용이었다. [FromFrom.GetSheHe]는 크게 실망한 채 집으로 돌아갔다..;;;;;;;;;;;;;x
EVTOPTA_WLK_1215;좋았어!;;;;;;;;;;;;;x
EVTOPTB_WLK_1215;...차라리 다른 내용에 대해 말할 걸 그랬어.;;;;;;;;;;;;;x

EVTDESC_WLK_1216_GOOD;[Root.GetTitledFirstName]의 무기 다루는 법에 관한 강론은 [FromFrom.GetTitledFirstName]을(를) 크게 움직였다! [FromFrom.GetSheHe]는 큰 깨달음을 얻은 듯 연신 고개를 끄덕였다. 아마도, 한동안은 [Root.GetTitledFirstName]의 지혜를 찬양하고 다닐 듯 하다..;;;;;;;;;;;;;x
EVTDESC_WLK_1216_BAD;[Root.GetTitledFirstName]은(는) 무기 다루는 법에 관해 [FromFrom.GetTitledFirstName]에게 이야기를 시작했지만, 그 이야기는 매우 진부했고, 또 일부는 시대에 뒤떨어진 내용이었다. [FromFrom.GetSheHe]는 크게 실망한 채 집으로 돌아갔다..;;;;;;;;;;;;;x
EVTOPTA_WLK_1216;좋았어!;;;;;;;;;;;;;x
EVTOPTB_WLK_1216;...차라리 다른 내용에 대해 말할 걸 그랬어.;;;;;;;;;;;;;x

EVTDESC_WLK_1217_GOOD;[Root.GetTitledFirstName]의 세금 징수에 관한 강론은 [FromFrom.GetTitledFirstName]을(를) 크게 움직였다! [FromFrom.GetSheHe]는 큰 깨달음을 얻은 듯 연신 고개를 끄덕였다. 아마도, 한동안은 [Root.GetTitledFirstName]의 지혜를 찬양하고 다닐 듯 하다..;;;;;;;;;;;;;x
EVTDESC_WLK_1217_BAD;[Root.GetTitledFirstName]은(는) 세금 징수에 관해 [FromFrom.GetTitledFirstName]에게 이야기를 시작했지만, 그 이야기는 매우 진부했고, 또 일부는 시대에 뒤떨어진 내용이었다. [FromFrom.GetSheHe]는 크게 실망한 채 집으로 돌아갔다..;;;;;;;;;;;;;x
EVTOPTA_WLK_1217;좋았어!;;;;;;;;;;;;;x
EVTOPTB_WLK_1217;...차라리 다른 내용에 대해 말할 걸 그랬어.;;;;;;;;;;;;;x

