#CODE;ENGLISH;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 모드 캐릭터/수도 어드밴티지 설정 메시지                                      #
#------------------------------------------------------------------------------#

mod_init_character_adventage_01;캐릭터 혜택: 부유한 군주;;;;;;;;;;;;;x
mod_init_character_adventage_02;캐릭터 혜택: 강력한 군주;;;;;;;;;;;;;x
mod_init_character_adventage_03;캐릭터 혜택: 현명한 군주;;;;;;;;;;;;;x
opinion_mod_set_character_adventage;강력한 군주 보정;;;;;;;;;;;;;x

EVTTITLE_SET_202;캐릭터 혜택 선택하기;;;;;;;;;;;;;x
EVTDESC_SET_202;게임을 시작하는 초대 캐릭터에 한정하여, 다음 중 하나의 혜택을 가지고 시작하게 됩니다. 다음 중 하나를 골라 주십시오. 물론 이것이 공정하지 않다고 생각한다면, 혜택을 포기할 수도 있습니다.:;;;;;;;;;;;;;x
EVTOPTA_SET_202;금화 1만 골드와 함께, 매달 5골드의 추가 소득을 얻습니다.;;;;;;;;;;;;;x
EVTOPTB_SET_202;반란 위험 -30%, 기본 음모력 +30%, 음모 발각 기회 +30%, 우호도 +85;;;;;;;;;;;;;x
EVTOPTC_SET_202;세금 수입 +75%, 건설 비용 -50%, 건설 소요 기간 -50%, 직할령 수 +15;;;;;;;;;;;;;x
EVTOPTD_SET_202;캐릭터 혜택을 원하지 않습니다.;;;;;;;;;;;;;x

mod_init_capital_adventage_01;수도 혜택: 안전한 수도;;;;;;;;;;;;;x
mod_init_capital_adventage_02;수도 혜택: 튼튼한 수도;;;;;;;;;;;;;x
mod_init_capital_adventage_03;수도 혜택: 번영한 수도;;;;;;;;;;;;;x

EVTTITLE_SET_203;수도 혜택 선택하기;;;;;;;;;;;;;x
EVTDESC_SET_203;게임을 시작하는 수도에 한정하여, 100년 간 다음 중 하나의 혜택을 가지고 시작하게 됩니다. 다음 중 하나를 골라 주십시오. 물론 이것이 공정하지 않다고 생각한다면, 혜택을 포기할 수도 있습니다.:;;;;;;;;;;;;;x
EVTOPTA_SET_203;암살 성공 확률 +20%, 체포 확률 +20%, 반란 위험도 -20%;;;;;;;;;;;;;x
EVTOPTB_SET_203;수비대 규모 +40%, 방어 레벨 +5, 보급 제한 +5;;;;;;;;;;;;;x
EVTOPTC_SET_203;모든 기술 전파 속도 +30%, 질병 저항 +30%, 다른 종교/문화 페널티 -50%;;;;;;;;;;;;;x
EVTOPTD_SET_203;수도 혜택을 원하지 않습니다.;;;;;;;;;;;;;x

EVTTITLE_SET_204;모드 설정 완료;;;;;;;;;;;;;x
EVTDESC_SET_204;게임을 시작할 준비가 끝났습니다. 즐거운 시간 되십시오!;;;;;;;;;;;;;x
EVTOPTA_SET_204;활성화 및 설정 종료;;;;;;;;;;;;;x

mod_setup_capital_province;수도 프로빈스입니다;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 공통으로 쓰이는 히든 이벤트 메시지                                           #
#------------------------------------------------------------------------------#

EVTDESC_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTA_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTB_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTC_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTD_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTE_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTF_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x
EVTOPTG_HIDDEN_EVENT;HIDDEN_EVENT;;;;;;;;;;;;;x

EVT_TESTCODE_01;TESTCODE : 01;;;;;;;;;;;;;x
EVT_TESTCODE_02;TESTCODE : 02;;;;;;;;;;;;;x
EVT_TESTCODE_03;TESTCODE : 03;;;;;;;;;;;;;x
EVT_TESTCODE_04;TESTCODE : 04;;;;;;;;;;;;;x
EVT_TESTCODE_05;TESTCODE : 05;;;;;;;;;;;;;x
EVT_TESTCODE_06;TESTCODE : 06;;;;;;;;;;;;;x
EVT_TESTCODE_07;TESTCODE : 07;;;;;;;;;;;;;x
EVT_TESTCODE_08;TESTCODE : 08;;;;;;;;;;;;;x
EVT_TESTCODE_09;TESTCODE : 09;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 공통으로 쓰이는 오피니언 모디파이어                                          #
#------------------------------------------------------------------------------#

opinion_mod_char_faithful_advice;충성스러운 조언;;;;;;;;;;;;;x
opinion_mod_char_reason_imprisoning;투옥의 명분;;;;;;;;;;;;;x
opinion_mod_char_reason_revoking_imprisoning;작위 회수 및 투옥의 명분;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 공통으로 쓰이는 트레잇                                                       #
#------------------------------------------------------------------------------#

on_a_journey;여행 중;;;;;;;;;;;;;x
on_a_journey_desc;이 캐릭터는 현재 여행 중입니다.;;;;;;;;;;;;;x

pending_events;이벤트 진행 중;;;;;;;;;;;;;x
pending_events_desc;이 캐릭터는 현재 이벤트에 관계되어 있습니다. (이로 인해 이 이벤트가 진행중인 동안은 자연사하지 않습니다.);;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 법률 조건                                                                    #
#------------------------------------------------------------------------------#

CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_GAVELKIND;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_ELECTIVE_GAVELKIND;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_SENIORITY;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_PRIMOGENITURE;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_FEUDAL_ELECTIVE;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_TANISTRY;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_ULTIMOGENITURE;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
CUSTOM_TOOLTIP_BAN_TO_SELECT_SUCC_TURKISH_SUCCESSION;작위가 이 상속제의 실행을 허용해야 합니다.;;;;;;;;;;;;;x
