#CODE;ENGLISH;;;;;;;;;;;;;x

#------------------------------------------------------------------------------#
# 모드 셋업 메시지                                                             #
#------------------------------------------------------------------------------#

mod_main_decision_setup_orphanage_mod;MOD: The Orphanage 설정 및 활성화;;;;;;;;;;;;;x
mod_main_decision_setup_orphanage_mod_desc;The Orphanage MOD 의 설정 항목을 설정하고 모드를 활성화합니다. (활성화하지 않으면 시작되지 않습니다!);;;;;;;;;;;;;x

EVTTITLE_SET_11;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_11; ;;;;;;;;;;;;;x
EVTOPTA_SET_11;기꺼이, 그 길을 가겠습니다.;;;;;;;;;;;;;x

EVTTITLE_SET_12;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_12; ;;;;;;;;;;;;;x
EVTOPTA_SET_12;이제 운명의 문을 열겠습니다.;;;;;;;;;;;;;x

EVTTITLE_SET_13;Crusader Kings 2 : The Orphanage;;;;;;;;;;;;;x
EVTDESC_SET_13; ;;;;;;;;;;;;;x
EVTOPTA_SET_13;이제 시작합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_101;The Orphanage 모드 실행 설정;;;;;;;;;;;;;x
EVTDESC_SET_101;The Orphanage MOD for Korean (2016-12-20, Alpha Version)\n\n이 모드는 Crusader Kings 2 에 플레이어만 사용 가능한 고아원 요소를 추가하는 모드입니다. 이 모드가 제공하는 건물 및 특수 기능들은 오직 플레이어에게만 사용이 허용되며, 다른 AI 군주들은 건물을 짓거나 특수 기능을 사용할 수 없습니다. 단, 일부 이벤트적 기능의 경우 AI 도 사용할 수 있는 경우가 있습니다.\n\n지금부터 모드 활성화 및 어드벤티지 설정을 시작합니다.;;;;;;;;;;;;;x
EVTOPTA_SET_101;다음으로;;;;;;;;;;;;;x

EVTTITLE_SET_102;봉건정(Feudal) 플레이;;;;;;;;;;;;;x
EVTDESC_SET_102;봉건정으로 플레이를 진행하고 계십니다.\n\n봉건정 하에서, 이 모드는 가장 안정적으로 동작하며, 가장 많은 기능을 사용할 수 있습니다.\n\n세부 모듈의 활성화 및 어드밴티지 설정을 위해 계속 진행하십시오.;;;;;;;;;;;;;x
EVTOPTA_SET_102;계속 진행합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_103;공화정(Merchant Republic) 플레이;;;;;;;;;;;;;x
EVTDESC_SET_103;상인 공화정으로 플레이를 진행하고 계십니다.\n\n상인 공화정 하에서는 그 특성에 의해 일부 기능의 사용이 제한되거나 내용이 변경될 수 있습니다. 상인 공화정 하에서, 이 모드가 지원하는 각종 건물들은 가문 궁전(Family Palace) 홀딩에 건설됩니다. 이는 공화정에서 도시 귀족 플레이를 가능하게 하기 위한 것입니다.\n\n세부 모듈의 활성화 및 어드밴티지 설정을 위해 계속 진행하십시오.;;;;;;;;;;;;;x
EVTOPTA_SET_103;참고 사항을 확인하였으며, 계속 진행합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_104;부족정(Tribal) 플레이;;;;;;;;;;;;;x
EVTDESC_SET_104;부족정으로 플레이를 진행하고 계십니다.\n\n부족정 하에서는 대부분의 경우, 초기 건물은 지을 수 있으나 건물을 업그레이드할 수는 없습니다. 따라서 건물의 업그레이드에 따른 여러 가지 추가 기능의 사용이 제한됩니다. 이후 봉건정(Feudal) 또는 상인 공화정(Merchant Republic)으로 이행하게 되면 업그레이드 제한이 해제되고, 건물은 해당 정체에 맞는 건물로 변경됩니다. 부족정에서 건물을 짓는 경우, 봉건정 혹은 공화정에서보다 건설 가격이 저렴합니다.\n\n세부 모듈의 활성화 및 어드밴티지 설정을 위해 계속 진행하십시오.;;;;;;;;;;;;;x
EVTOPTA_SET_104;참고 사항을 확인하였으며, 계속 진행합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_105;유목정(Nomadic) 플레이;;;;;;;;;;;;;x
EVTDESC_SET_105;유목정으로 플레이를 진행하고 계십니다.\n\n이 모드는 유목정을 고려하여 디자인되지 않았으며, 유목정 체제에서 사용 시 건물을 지을 수 없어 그와 연관되는 대부분의 기능을 사용할 수 없습니다. 사용자는 이 모드의 설정을 중단하거나, 또는 캐릭터/수도 프로빈스 혜택만을 받을 것을 선택할 수 있습니다. 단, 이후 정착하여 부족정 또는 봉건정으로 전환할 것을 예정하고 일단 각종 설정을 활성화해 둘 수는 있습니다.;;;;;;;;;;;;;x
EVTOPTA_SET_105;모드 활성화 설정을 중단합니다.;;;;;;;;;;;;;x
EVTOPTB_SET_105;건물 설정을 사용하지 않고 혜택만을 받습니다.;;;;;;;;;;;;;x
EVTOPTC_SET_105;이후 정착 및 봉건정 이행에 대비하여 활성화를 계속 진행합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_112;DLC 미사용 경고;;;;;;;;;;;;;x
EVTDESC_SET_112;현재 비밀 회의(Conclave) DLC 를 사용하지 않는 상태입니다.\n\n이 모드는 비밀 회의 DLC 의 핵심적인 기능들을 주로 사용하고 있기 때문에, 이 DLC가 실행되지 않는 상태에서는 오동작하거나 각종 버그가 발생할 수 있습니다.\n\n비밀 회의(Conclave) DLC 를 사용하지 않는 경우, 이 모드의 설정을 중단하고 사용하지 말 것을 권장합니다.;;;;;;;;;;;;;x
EVTOPTA_SET_112;모드 활성화 설정을 중단합니다.;;;;;;;;;;;;;x
EVTOPTB_SET_112;모드의 주요 기능을 사용하지 않고 혜택만을 받습니다.;;;;;;;;;;;;;x
EVTOPTC_SET_112;버그의 가능성을 감수하고 모드를 완전히 활성화합니다.;;;;;;;;;;;;;x

EVTTITLE_SET_114;여성 군주 플레이 경고;;;;;;;;;;;;;x
EVTDESC_SET_114;현재 플레이하시는 군주의 성별이 여성입니다.\n\n이 모드는 여성 군주를 충분히 고려하지 못하였으며, 일부 모듈에서 여성 군주의 경우 오류가 발생할 수 있습니다.\n\n사용자는 오류(버그)의 가능성을 감수하고 계속 설정을 진행하거나, 또는 캐릭터/수도 프로빈스 혜택만을 받을 것을 선택할 수 있습니다. 성별과 관련된 문제로 의심되는 버그는 특별히 유의하고 있으니, 발견 시 제보해 주시기 바랍니다.;;;;;;;;;;;;;x
EVTOPTA_SET_114;버그의 가능성을 감수하고 기능을 사용합니다.;;;;;;;;;;;;;x
EVTOPTB_SET_114;건물 설정을 사용하지 않고 혜택만을 받습니다.;;;;;;;;;;;;;x

EVTTITLE_SET_121;모듈 WLK (산책) 활성화;;;;;;;;;;;;;x
EVTDESC_SET_121;산책 디시전을 발동할 수 있으며, 산책 중 지역의 가신 및 봉신들과의 만남 이벤트가 발생할 수 있습니다. 그 과정에서 일정한 스탯 보너스 획득, 우호도 증감 및 기타 부수적 효과들이 발생합니다. 건물 등의 건설이 필요 없으며, 활성화와 동시에 사용할 수 있습니다.;;;;;;;;;;;;;x
EVTOPTA_SET_121;이 모듈을 활성화하고 다음으로 계속;;;;;;;;;;;;;x

EVTTITLE_SET_122;모듈 OPG (고아원) 활성화;;;;;;;;;;;;;x
EVTDESC_SET_122;고아원 건물을 건설할 수 있으며, 그에 관련한 이벤트가 발생합니다. 고아를 발견하고 양육하며, 이에 관련한 이벤트가 발생합니다. 양육된 고아는 플레이어의 가신이 되며, 어린 고아는 입양되거나, 입양보낼 수 있습니다. 오직 수도 프로빈스의 수도 홀딩(또는 가문 궁전)에만 건설할 수 있습니다.\n\n고아원의 건설을 위해서는 일정한 해금 이벤트를 거쳐야 하며, 부족정의 경우 건물의 업그레이드가 제한됩니다.;;;;;;;;;;;;;x
EVTOPTA_SET_122;이 모듈을 활성화하고 다음으로 계속;;;;;;;;;;;;;x


