germanic_pagan;Germanic;;;;;;;x
germanic_pagan_reformed;Wodenic;;;;;;;x
germanic_pagan_DESC;The ancient Germanic belief system is a group of related cults and beliefs held by the Germanic tribes of Central and Northern Europe. A pantheon of gods under the wise warrior god Wodan rules all the branches of the worldtree, Yggdrasil. The other two main gods are Thunor, friend to mankind, and Yngvi, god of fertility.;;;;;;;;;;;x
germanic_pagan_reformed_DESC;The Reformed Germanic belief system is a group of related cults and beliefs held by the Germanic tribes of Central and Northern Europe. A pantheon of gods under the wise warrior god Wodan rules all the branches of the worldtree, Yggdrasil. The other two main gods are Thunor, friend to mankind, and Yngvi, god of fertility. The church has a standardized liturgy and a formal church hierarchy led by the Begíemend, who is both a secular ruler and the religious leader of the faithful.;;;;;;;;;;;x


GOD_WODEN;Woden;;;;;;;;;;;;;x
GOD_THUNOR;Thunor;;;;;;;;;;;;;x
GOD_FREO;Freo;;;;;;;;;;;;;x
GOD_TIW;Tiw;;;;;;;;;;;;;x
LOPTR;Loptr;;;;;;;;;;;;;x

temple_baron_saxon_pagan_reformed;Ergi;;;;;;;;;;;;;x
temple_baron_saxon_pagan;Ergi;;;;;;;;;;;;;x

d_germanic_pagan_reformed;Begíemend;;;;;;;;;;;;;x
d_germanic_pagan_reformed_adj;Begíemend;;;;;;;;;;;;;x
